"","X","runnum","noden","spreadern","ntwktype","ptrustavg","passlimit","accpthres","itrustavg","stepsn","X.1","X","agents.n","links.n","links.used","spreaders.avglinks","links.mean.trust","links.mean.inst.trust","ambiv.n","ambiv.avglinks","ambiv.cluster.coeff","ambiv.betweenness","ambiv.eigencent","ambiv.pgrank","ambiv.closeness","ambiv.mean.inst.trust","rej.n","rej.avglinks","rej.coeff","rej.betweenness","rej.eigencent","rej.pgrank","rej.closeness","rej.mean.inst.trust","aa.n","aa.avglinks","aa.coeff","aa.betweenness","aa.eigencent","aa.pgrank","aa.closeness","aa.mean.inst.trust","as.n","as.avglinks","as.coeff","as.betweenness","as.eigencent","as.pgrank","as.closeness","as.mean.inst.trust","believers.n","misinfo.avgexpose.n"
"4450",4450,4450,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4450,500,499,472,2.2,45.9560128622648,50.098826241362,137,2.04379562043796,0,1501.51824817518,0.0315832578941402,0.00203854887099421,0.125711074891106,50.044885773853,20,1.75,0,691.4,0.0148041955918851,0.00177342598459505,0.126579375749863,50.8767602517019,27,1.74074074074074,0,908.111111111111,0.0407926426854639,0.00176187013923125,0.125873176941456,50.8281528230165,316,2.0126582278481,0,2142.17405063291,0.0316834832423165,0.00201797402285648,0.122287768243609,50.0106596152141,154,0.954
"4451",4451,4451,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4451,500,499,473,2.2,45.0877252506716,50.8211718568283,129,1.92248062015504,0,1311.47286821705,0.032783358213574,0.00194866559298867,0.129562005541682,50.0974045499881,24,1.75,0,658.458333333333,0.0385752906970267,0.00176871935101042,0.140642393632985,55.2012144164311,36,2.02777777777778,0,2619.75,0.0437157447587459,0.0020481209085333,0.130098684320478,50.5586703847672,311,2.04180064308682,0,1869.43729903537,0.0371214657401883,0.00203357080827335,0.131663944575188,50.8137603267516,163,0.958
"4452",4452,4452,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4452,500,499,437,1.4,46.1176552166389,49.6570891799783,136,1.77205882352941,0,870.720588235294,0.0185370089739023,0.00182134962023804,0.13876217116275,49.5181454215663,13,2.84615384615385,0,2320.15384615385,0.0167181080702946,0.00270013633907737,0.142213510497087,49.7531571351666,28,1.71428571428571,0,1102.42857142857,0.0179246219829084,0.00176794912553664,0.141054452163377,50.3428100142177,323,2.08049535603715,0,1898.13622291022,0.0293537517425824,0.00206715821586562,0.142074683189075,49.6522820108386,151,0.88
"4453",4453,4453,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4453,500,499,441,2,41.9981170058141,49.7619396755859,140,1.9,0,1012.71428571429,0.0249158650491038,0.00193123959127688,0.14005154080633,49.8280630887899,23,2.21739130434783,0,1389.26086956522,0.0132522353980833,0.00220935288632306,0.140452953942224,51.5470630593602,19,2.52631578947368,0,4942.73684210526,0.0484141339410475,0.00240564762067178,0.147588107429202,46.5826532356985,318,1.99056603773585,0,1665.27358490566,0.02831218168573,0.00199089319510391,0.140407254152214,49.7936734072919,135,0.89
"4454",4454,4454,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4454,500,499,466,2.6,45.909074705443,50.241005440076,132,1.9469696969697,0,1426.59090909091,0.024469935021855,0.00197710732608742,0.133815666574461,50.3426709594828,23,1.8695652173913,0,707.173913043478,0.00748964296617183,0.0019347903768991,0.125817873808335,48.9793374713188,27,1.85185185185185,0,948.481481481482,0.01112169999735,0.00191201779374177,0.128269193640911,50.9663447927277,318,2.0377358490566,0,1982.20440251572,0.0207751548766488,0.00202168922596463,0.133528346585594,50.2284719564222,147,0.94
"4455",4455,4455,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4455,500,499,446,1.8,45.431011412758,49.3747475475116,138,1.98550724637681,0,1965.69565217391,0.0390449230224867,0.00198754346780288,0.139689488475063,48.7961719497677,36,1.94444444444444,0,903.888888888889,0.0477013364143651,0.0019642994744791,0.144554535983017,51.4154096542078,17,1.64705882352941,0,1576.05882352941,0.0255475470079542,0.00166328815641755,0.136630164321591,47.3507056775251,309,2.02588996763754,0,1597.13268608414,0.0240290813524203,0.00202824699580212,0.134256370201651,49.5067485456909,132,0.906
"4456",4456,4456,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4456,500,499,288,1.8,46.5688544636242,49.7384291005198,129,2.14728682170543,0,2503.60465116279,0.0419442431857125,0.00212795590479758,0.142810211228601,49.7272127156731,26,3.23076923076923,0,6163.03846153846,0.0485467427194453,0.00296142131988142,0.150526048077354,51.7581595514546,26,1.76923076923077,0,797,0.0289156349550095,0.00179155670031094,0.142756937963708,48.7060290701784,319,1.85266457680251,0,869.442006269593,0.0304678479776789,0.00188688482682167,0.140258213579574,49.6624928080739,100,0.592
"4457",4457,4457,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4457,500,499,458,1.4,42.6564550038845,49.4158984689908,130,2.15384615384615,0,1475.86923076923,0.0236936261320351,0.00214414149078831,0.155951898173309,49.4031983953761,30,1.9,0,739.8,0.0157239418850557,0.00194459243741383,0.149636568315069,45.7995846056895,31,1.80645161290323,0,1000.06451612903,0.0202914457097623,0.00182841111966967,0.150232198234502,52.4752337017626,309,1.957928802589,0,1500.00323624595,0.0270833711176419,0.00196195174228267,0.156240033521067,49.4654163759583,145,0.932
"4458",4458,4458,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4458,500,499,448,2.9,44.2994792257188,50.9704893532638,136,2.04411764705882,0,2582.97058823529,0.0426327767237074,0.00203446267781971,0.126141747227378,49.7615706158534,36,1.88888888888889,0,737.666666666667,0.047217430221864,0.00191606109166458,0.123896918236106,51.7958882447479,27,2.62962962962963,0,1990.44444444444,0.0628292314405633,0.00253811375658122,0.131216460218209,52.6246944854357,301,1.93023255813953,0,1575.92358803987,0.0320319211344119,0.001946198688003,0.123858068128613,51.2696091194623,148,0.908
"4459",4459,4459,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4459,500,499,458,1.6,42.8563697721679,49.6775626292882,132,1.93939393939394,0,1506.18181818182,0.0273180971027756,0.00193479135493089,0.152957305537236,48.5656736095546,28,2.03571428571429,0,1448.89285714286,0.00786684978111222,0.00204406509947333,0.148810282830963,49.4534886995135,31,1.96774193548387,0,825.838709677419,0.018324374615269,0.00200099568225447,0.148767748235525,47.6125348114832,309,2.01941747572816,0,1484.85436893204,0.0224456769239512,0.0020237632757734,0.154100284343313,50.3800198557946,142,0.936
"4460",4460,4460,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4460,500,499,462,1.9,44.346332618554,49.8366400031927,136,1.92647058823529,0,1683.96323529412,0.0297827756899525,0.00192823732967314,0.140253114614256,49.3558232099299,24,1.91666666666667,0,781.833333333333,0.0271694628765593,0.00195304404187621,0.138574997090875,46.5120776587488,25,1.92,0,2290.24,0.055517607975607,0.00192167295640612,0.144305904794925,48.7448457197008,315,2.03809523809524,0,1575.13968253968,0.030662437608513,0.00204077727698181,0.138182643636151,50.3841810737886,147,0.934
"4461",4461,4461,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4461,500,499,463,3.1,44.6981558888997,49.9228314115174,131,1.91603053435115,0,1463.03053435114,0.0380561459312291,0.00192386361437693,0.148120768283257,50.8293276348086,28,1.85714285714286,0,998.214285714286,0.0228478947359463,0.00189171030493385,0.142051417141702,50.3266130109873,21,1.80952380952381,0,1072.47619047619,0.0172758146902898,0.00184253452620981,0.14225427968705,47.3715056078717,320,2.053125,0,1634.096875,0.0392628352915212,0.00205097735290021,0.144343448006745,49.6838343860181,144,0.936
"4462",4462,4462,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4462,500,499,394,1.5,45.5055086271917,48.9853526304023,141,2.38297872340426,0,2715.79432624113,0.0340294825038383,0.0023320092098627,0.124094411676189,49.4977870081025,16,2.5625,0,3189.8125,0.0317290509766492,0.00243807828759571,0.127650913578653,47.0712592149631,25,1.72,0,820.88,0.0290027976719293,0.00176073750204082,0.12186615903517,50.0922453060369,318,1.81761006289308,0,1489.45911949686,0.0225152784879302,0.00184955663917235,0.122333502536393,48.7674278835482,113,0.808
"4463",4463,4463,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4463,500,499,485,1.9,43.3196981539675,49.6648067641364,141,2.46099290780142,0,2499.16312056738,0.0444877187365521,0.0023964885918635,0.148624509481648,49.8514150435129,18,1.5,0,386.111111111111,0.0202254563334701,0.00156417860329735,0.151908294105083,47.8145072118185,28,3.21428571428571,0,4116.67857142857,0.0830940252521472,0.00301306111676699,0.156302503439615,51.8899975972377,313,1.70607028753994,0,827.153354632588,0.0321060233996634,0.00175582805884479,0.150195591485807,49.4880920076597,151,0.982
"4464",4464,4464,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4464,500,499,446,2.7,44.8273824080302,49.4226103937697,138,2.17391304347826,0,2341.85507246377,0.0312791176143513,0.00214576754715708,0.145890599568073,47.3110138372866,23,2.26086956521739,0,1635.86956521739,0.0382306423916057,0.00223070508610407,0.144198085894945,47.8224609773312,23,1.95652173913043,0,1392.39130434783,0.0204940254618417,0.00194818616696983,0.148692153259147,50.7585201768628,316,1.90189873417722,0,1173.5,0.0168334544248452,0.00192332145465703,0.143641138818717,50.363995951876,143,0.908
"4465",4465,4465,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4465,500,499,457,4.1,44.3494622017653,50.4575867741534,140,1.85,0,994.514285714286,0.025101813302601,0.00188628147587223,0.162955632861473,50.3077136391745,26,2.07692307692308,0,1022.53846153846,0.0273162665315618,0.00207207273054936,0.163712412950911,47.8391780749263,29,1.86206896551724,0,1377.41379310345,0.0255181515837446,0.00186703492294489,0.15909298754941,49.4921679162169,305,2.06885245901639,0,1557.02950819672,0.024908941536367,0.0020586973430105,0.161365707093382,50.8413835346686,131,0.918
"4466",4466,4466,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4466,500,499,335,1.5,45.7959229195927,49.8872005805275,132,2.16666666666667,0,2227.54545454545,0.0293495064572161,0.00213848801329648,0.144865543087897,50.8017592751773,28,2.46428571428571,0,3934.10714285714,0.0549108933995447,0.00234358768131941,0.14206744162494,51.7179901411336,29,2.27586206896552,0,1369.51724137931,0.0135122351268742,0.00227186653665612,0.140854617324121,47.3820514371456,311,1.85530546623794,0,1118.19292604502,0.0212785934644252,0.00188493568361702,0.139502042496668,49.5677969463388,113,0.688
"4467",4467,4467,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4467,500,499,477,1.3,44.8264353234903,49.5163611103075,133,1.87218045112782,0,1422.29323308271,0.0285851161809372,0.00188709161183976,0.142588446380881,50.2885684112601,24,1.54166666666667,0,473.958333333333,0.0119331829466154,0.00160819673850435,0.138646470333928,49.0057798908967,29,2.20689655172414,0,3403.1724137931,0.0469726125742042,0.00214962250976687,0.152549183942376,48.2925703670906,314,2.06369426751592,0,1526.87898089172,0.0319111012029132,0.00206395236024831,0.141426518401258,49.3413302497739,162,0.968
"4468",4468,4468,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4468,500,499,435,2.5,45.2084576512761,50.4130376960034,138,2.21739130434783,0,1530.53623188406,0.0257479943404733,0.00219964765314309,0.150832438041073,50.0649908059062,23,2.39130434782609,0,1649.17391304348,0.0184583930340574,0.00238671139453924,0.141330750008289,53.0468592124773,19,1.57894736842105,0,1913.15789473684,0.0145559406432472,0.00160176400473387,0.151336647587952,52.4815503876072,320,1.896875,0,1424.4875,0.0268257803600689,0.00190975233031846,0.149618319235493,50.2510090547973,134,0.886
"4469",4469,4469,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4469,500,499,431,1.6,44.5585819855382,50.0163143483545,134,1.91044776119403,0,1368.82089552239,0.0310229802002303,0.00193316560007837,0.138601165849658,50.7795783993494,24,2.5,0,2203.58333333333,0.0590242207312666,0.00243714482200935,0.142916581035724,50.3800362835989,33,1.72727272727273,0,842.969696969697,0.0251162207877779,0.0017745841440038,0.139228695379888,48.8822313231905,309,2.02265372168285,0,1747.61488673139,0.0356595713233078,0.0020191037446898,0.139944240005525,49.7781849973877,155,0.87
"4470",4470,4470,500,10,"""scale-free""",50,1,50,50,500,"count turtles",4470,500,499,487,4.5,44.4089356348971,50.1929877071113,135,1.8962962962963,0,1116.66666666667,0.0197093045429277,0.00191115535468443,0.140201770739238,50.2351459699111,21,1.33333333333333,0,283.571428571429,0.00905865311049179,0.00140878576951735,0.135220888319084,51.1025318304383,25,1.68,0,437.04,0.0243864991391079,0.0017542276457684,0.137746538496872,50.3945596412393,319,2.10658307210031,0,2068.18808777429,0.0216117678826969,0.00209578004643739,0.135845087799015,50.0994733170768,159,0.986
"4471",4471,4471,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4471,500,499,476,4.4,45.8021769652996,24.9641135781287,135,1.77037037037037,0,1335.85925925926,0.0195010634743037,0.00180941305058297,0.131905416973071,25.4535902222597,17,1.47058823529412,0,696.470588235294,0.0152035478334905,0.00154639228762394,0.132563232110062,25.5509196363484,25,1.96,0,1713.48,0.0251324357356067,0.00196364344457818,0.133670710672993,23.5922030182666,323,2.12074303405573,0,1888.03095975232,0.0234207937065637,0.00210634514912457,0.133235017569385,24.8348340550609,66,0.968
"4472",4472,4472,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4472,500,499,281,2.1,44.1335921091845,24.4975659909157,128,1.765625,0,700.1640625,0.0203036571740108,0.00181140767675107,0.145920810981754,24.2921460195034,21,3.9047619047619,0,8325.66666666667,0.0822197815994187,0.00354009890167566,0.151274544891819,27.8805742146661,25,1.44,0,376.88,0.00995684174653367,0.00151820215926154,0.143563972023704,20.4213815667225,326,2.00613496932515,0,1479.91717791411,0.0243429402587827,0.00201178738177649,0.146311317188027,24.6728886726545,34,0.582
"4473",4473,4473,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4473,500,499,390,1.2,45.6957780575588,25.4197167089005,126,1.8015873015873,0,1152.40476190476,0.020199115869017,0.00182695138589434,0.145934444364636,24.5127934298873,27,2.03703703703704,0,1952.59259259259,0.0187586528282244,0.00205075514383986,0.139067104865597,28.6684150639961,22,1.54545454545455,0,316.363636363636,0.027351269265259,0.00163428840542967,0.145764204605182,26.5727755332143,325,2.09846153846154,0,1735.27076923077,0.0299448203720567,0.00208762889715134,0.145000639849285,25.4233788117719,57,0.794
"4474",4474,4474,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4474,500,499,461,1.4,43.2397333730553,24.92987522219,137,2.35036496350365,0,2433.10218978102,0.0306721837425551,0.00231437711013798,0.140275368659813,25.6896698188522,29,1.93103448275862,0,665.862068965517,0.0304305032480866,0.00196530929019375,0.138959590035903,26.6889657611559,28,2.07142857142857,0,1755.21428571429,0.0119959519207004,0.00203308234436493,0.137562196659298,22.7599494830348,306,1.83660130718954,0,1304.76470588235,0.0217263472990282,0.00185951000278843,0.139264903158143,24.6215498474306,64,0.94
"4475",4475,4475,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4475,500,499,477,1,44.7518695755239,24.0876883561718,138,1.80434782608696,0,817.304347826087,0.0227233334318054,0.00185526773139244,0.139840219637833,25.1376941849321,20,1.8,0,835.3,0.0164753676991865,0.00182683479138797,0.14198814885066,24.7079930622318,20,1.65,0,494.6,0.00732398138057409,0.00173899416748001,0.126518610268076,23.9027696301225,322,2.11180124223602,0,2040.11180124224,0.0285873841551262,0.00208899526052945,0.1408453959569,23.6106432506777,59,0.974
"4476",4476,4476,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4476,500,499,477,1.3,44.9142663295953,24.2665942677721,133,2.07518796992481,0,1828.76691729323,0.0181045375318701,0.0020639820904285,0.13644428072762,24.3251180713875,17,2,0,785.411764705882,0.0335105631924722,0.00202738968510687,0.147713400928143,22.9906069856047,29,1.72413793103448,0,1066.20689655172,0.0270769322252328,0.00176659358978052,0.13450391804746,22.0180887996155,321,1.98753894080997,0,1637.98442367601,0.0223202842832563,0.00199312630287401,0.138439970268123,24.5130577459419,77,0.974
"4477",4477,4477,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4477,500,499,455,2.3,45.3676581639285,24.828683358846,130,1.93076923076923,0,1876.56153846154,0.046743603351888,0.00193080258247648,0.12966512332155,25.1466952392769,21,1.61904761904762,0,1037.38095238095,0.0471876948165097,0.00165915706324347,0.134242975611098,24.2388552216856,34,2.02941176470588,0,1012.20588235294,0.0318556093969639,0.00205321116195187,0.120679210719942,24.4372079646879,315,2.04444444444444,0,1852.47301587302,0.0413677520983842,0.00204553709982089,0.12803029832537,24.7790167233722,82,0.926
"4478",4478,4478,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4478,500,499,476,1.3,42.5835515543821,25.7588455036551,134,1.7910447761194,0,1397.08955223881,0.0246609011270779,0.00182647413366382,0.139568389462004,24.860002776449,21,1.57142857142857,0,542.571428571429,0.0214753364880349,0.00162404899894546,0.138310425442069,24.5807395018193,26,2.34615384615385,0,2001.5,0.0171294767335956,0.0023225673647284,0.13892419773743,23.3851317456251,319,2.08150470219436,0,1707.24137931034,0.0289535622229704,0.00207135011168732,0.142257313850426,26.4074402033196,63,0.972
"4479",4479,4479,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4479,500,499,467,1.4,42.8753749609689,25.3920092850515,127,2.11811023622047,0,1267.33858267717,0.0380019636530403,0.00213045618408891,0.13420687484165,26.4451726875959,21,2,0,778.047619047619,0.0537986121943594,0.00203299571241455,0.147180947148021,24.54446911633,29,2.17241379310345,0,3757.79310344828,0.0626367502209274,0.00212883313431115,0.146667899798519,26.2900539387221,323,1.93188854489164,0,1627.52941176471,0.042559778668523,0.00193499378874606,0.137947590961444,24.9523910078489,64,0.946
"4480",4480,4480,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4480,500,499,483,5.8,43.1749382096121,25.1267484500796,138,2.28260869565217,0,1964.60144927536,0.0347128937806053,0.00223804036623022,0.156729453306457,24.7443367830853,21,1.42857142857143,0,377.095238095238,0.0217293828787933,0.00148092338207044,0.164991874148091,25.3183869272146,26,2.34615384615385,0,1548.88461538462,0.0184817159754807,0.00228680212809393,0.160349786802884,26.2693497981626,315,1.87936507936508,0,1208.04761904762,0.0204230125691765,0.00190664820033748,0.155742222375129,25.187195329366,81,0.984
"4481",4481,4481,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4481,500,499,412,1.5,43.8206537329229,24.8034035747724,136,2.16911764705882,0,1538.94852941176,0.0241540115452441,0.00214572290812716,0.159286239668302,26.1540637013058,32,2.21875,0,1569.4375,0.0176786418296444,0.00222460186952968,0.15247576234059,21.1332561602706,29,1.51724137931034,0,359.344827586207,0.0273124086032846,0.00159618261939674,0.156034652202553,25.5123708462834,303,1.94059405940594,0,1418.52145214521,0.021154539439191,0.00194952187692162,0.157353736592378,24.5169180605205,48,0.844
"4482",4482,4482,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4482,500,499,448,3.9,44.2531036379482,24.8400982214013,135,2.03703703703704,0,1928.17777777778,0.0260124786933161,0.00203355453072532,0.137519612415714,26.1826261796823,23,1.78260869565217,0,1181.47826086957,0.0302264704202063,0.00179515079551035,0.142507993616671,24.19529012985,19,1.89473684210526,0,1008.89473684211,0.035090818947232,0.00190775248912711,0.144091779500676,28.738730428036,323,2,0,1555.60371517028,0.0245820608393851,0.00200598877016077,0.138532533006372,24.0955635458958,65,0.916
"4483",4483,4483,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4483,500,499,375,1.3,45.2298854308508,24.2515092314181,138,2.17391304347826,0,1902.57246376812,0.0337701142396448,0.00213776818051327,0.140341437992434,24.8406498068624,24,2.70833333333333,0,3651.5,0.0461466210307103,0.00260762058652577,0.140572143413249,21.9979335917781,25,1.96,0,714.28,0.0255224117637857,0.00201569044890046,0.135934384052962,23.0768871813734,313,1.86581469648562,0,1389.40255591054,0.0273017764461891,0.00189141481083079,0.137479592570947,24.2583781361822,57,0.77
"4484",4484,4484,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4484,500,499,477,2.2,46.4552559093051,25.8575668577876,137,1.89051094890511,0,1084.48175182482,0.0168661474869906,0.0019154811535575,0.15540547759454,25.9436626275321,18,1.55555555555556,0,602.277777777778,0.00609844640514424,0.00162647557491781,0.151573703120953,27.6807101414632,35,1.97142857142857,0,2716.08571428571,0.0343226122868143,0.00193688291950942,0.169932616433377,27.2307584658255,310,2.07096774193548,0,1411.24516129032,0.0258591206853521,0.00206616651429442,0.158844268555471,25.558620387328,77,0.968
"4485",4485,4485,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4485,500,499,494,3.3,45.9756183888677,24.8070567462907,143,2.15384615384615,0,1643.05594405594,0.0318787603771243,0.00214979699642423,0.147240353709854,24.0206645139519,16,1.3125,0,155.5,0.0271298382590103,0.00140747443665382,0.151241079018899,27.2039801680555,24,2.20833333333333,0,1452.625,0.024614897952228,0.00217043103910356,0.146833863205673,23.4898061503303,317,1.94321766561514,0,1532.64353312303,0.0301029997327039,0.00194942931730722,0.146600213048089,25.140549897014,72,1.002
"4486",4486,4486,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4486,500,499,432,2,45.5201457203308,24.182813436966,136,1.90441176470588,0,1736.85294117647,0.0197683138206746,0.00191059448743576,0.141069141150944,22.5874630396672,26,2.03846153846154,0,1438.5,0.0144222269999552,0.00205533595468126,0.137793280269614,24.3971760898574,24,1.70833333333333,0,537.083333333333,0.0230616665730131,0.00176319888145592,0.144061667694457,27.3183304868091,314,2.05414012738854,0,1600.02866242038,0.022207857130762,0.00205224089723593,0.141659387916363,24.6163860989443,58,0.882
"4487",4487,4487,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4487,500,499,466,1.1,45.8497599464086,24.6941808205685,137,2.17518248175182,0,1925.65693430657,0.0260644738162609,0.0021560820397648,0.139148669235063,24.3517016503487,25,1.88,0,790.88,0.0207401389604309,0.00192007255503979,0.131078871793182,23.1215503152035,28,2.67857142857143,0,4603.57142857143,0.0331306577847271,0.0025337423039411,0.152545551284316,26.1843542182813,310,1.86451612903226,0,1245.73870967742,0.0261856172376954,0.00188925858763186,0.140956868116334,24.8377632522404,70,0.948
"4488",4488,4488,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4488,500,499,408,1.8,44.0310497066457,24.2888935592499,130,1.96923076923077,0,1710,0.0453571449408011,0.00196275477241742,0.142508307119393,24.700368089495,26,2.07692307692308,0,3123.07692307692,0.0309893383098112,0.00204735404371833,0.142454783455321,26.4905706148151,22,2.04545454545455,0,698.954545454545,0.0222211478953437,0.00210263631317901,0.13565674876463,25.8561027763503,322,1.99689440993789,0,1488.58074534161,0.0307757732109,0.00200420085577367,0.138317951066665,23.837918729583,49,0.834
"4489",4489,4489,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4489,500,499,430,2.2,45.2872038624521,25.5737719836321,136,2.20588235294118,0,2380.13970588235,0.0394406307679695,0.00217205581294504,0.132187648805116,25.6041141265642,27,2.40740740740741,0,1661.96296296296,0.0351199018873159,0.00237567575418209,0.138460327446032,28.0536359722044,23,1.26086956521739,0,151.391304347826,0.0252490789930769,0.00138048881769131,0.135061425653059,22.5717533203237,314,1.92356687898089,0,1472.52547770701,0.034803160371003,0.00193855388939381,0.134755041212693,25.567286538173,65,0.878
"4490",4490,4490,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4490,500,499,424,1.3,44.0251481867714,24.2424807075959,140,2.02142857142857,0,1582.80714285714,0.030897054245746,0.00203453923154414,0.145653008620785,23.7764113605843,15,2.26666666666667,0,3293.86666666667,0.02862788997176,0.00220971506760901,0.146317677890753,21.1890800222694,18,1.77777777777778,0,898.333333333333,0.0149191451942922,0.00181110061451019,0.143430354639132,22.886103856435,327,1.98470948012232,0,1438.22629969419,0.0349888686270036,0.0019859907355,0.146809545300538,24.6567482983677,54,0.864
"4491",4491,4491,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4491,500,499,483,1.7,44.8298159473983,24.8527236735007,134,2.14179104477612,0,1846.47014925373,0.0243594939038303,0.00212662546933115,0.142972244371187,24.2078373565729,26,1.42307692307692,0,343.384615384615,0.00951112431619722,0.0015116035595986,0.139427911931284,24.9191893892804,41,1.90243902439024,0,781.243902439024,0.0114419475950204,0.00192692016860693,0.14288936070702,28.5556166902395,299,1.9933110367893,0,1643.57190635452,0.0264624179802474,0.00199574169781665,0.143273514060976,24.6282020821019,76,0.98
"4492",4492,4492,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4492,500,499,486,1.7,44.4102520142721,25.0294892874256,134,2.32089552238806,0,2773.08955223881,0.0294096864616302,0.00227456528863294,0.132053415024501,25.4978786898466,19,1.42105263157895,0,338.842105263158,0.00877064729607084,0.00149884990832826,0.123781844482382,21.9760264555517,32,1.9375,0,1214.28125,0.025056565447179,0.0019638196530693,0.131947907221857,25.0230867090559,315,1.8984126984127,0,1422.26349206349,0.0227759525488416,0.00191710436243407,0.130214865584377,25.0150654664384,71,0.99
"4493",4493,4493,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4493,500,499,395,1.7,43.2248068470095,24.9144172557199,137,2.16058394160584,0,2082.89781021898,0.0242353328434883,0.00213045397284674,0.143722217167975,24.0621535621425,32,2.40625,0,3083.90625,0.0231262821295959,0.00232735558032245,0.145669694771284,27.1831660629398,20,1.55,0,663.8,0.0159229035318373,0.00159754103492204,0.137521581829405,25.7631876267596,311,1.90996784565916,0,1269.73954983923,0.0203202089874735,0.00193473185354095,0.13954284932703,25.0018280491871,55,0.806
"4494",4494,4494,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4494,500,499,445,2.3,44.3775161295794,25.338090114805,135,2.02222222222222,0,1846.51111111111,0.027885922481855,0.00201225660158542,0.151265244035097,25.7242030331623,24,1.70833333333333,0,1086.16666666667,0.0259713764271085,0.00174518559156766,0.151016359329845,28.9316552300073,25,1.76,0,693.8,0.025198836487635,0.00179505632300858,0.155561218672618,25.8930291049908,316,2.0253164556962,0,1398.06329113924,0.0254415194785015,0.00203033068516813,0.150886289948905,24.8563044138628,70,0.906
"4495",4495,4495,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4495,500,499,477,1.3,43.6048153628134,25.2714786705628,137,2.18978102189781,0,1562.61313868613,0.0509945723841495,0.00216430489098336,0.145604178035355,24.3352684045655,23,1.82608695652174,0,475.304347826087,0.0248995437618762,0.00191832877250553,0.140722486889156,27.5043299003483,17,2.82352941176471,0,5396.76470588235,0.122973072565033,0.00265009414926461,0.153974659339637,24.7016235129092,323,1.88235294117647,0,1347.65944272446,0.0483763401014785,0.00190191042609955,0.146629075442517,25.5395677288807,51,0.972
"4496",4496,4496,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4496,500,499,467,4.7,44.320509664442,25.0877368311384,134,1.95522388059702,0,1079.55223880597,0.0294253756909518,0.00197843321597413,0.139816323543979,25.2456259905915,23,1.8695652173913,0,812.04347826087,0.0440428580689863,0.00191268931149042,0.144426575155654,24.8901984001261,27,1.48148148148148,0,368,0.0294882129489442,0.00157552743376054,0.140545920403149,24.5559621035573,316,2.06645569620253,0,1950.61075949367,0.0407626235796437,0.00205176852589763,0.141594994794525,25.0805980785791,77,0.948
"4497",4497,4497,500,10,"""scale-free""",50,1,50,75,500,"count turtles",4497,500,499,415,1.8,45.6384532834363,25.0404582907285,129,2.06201550387597,0,1838.63565891473,0.0437095470405105,0.00205054451307116,0.132251444128944,25.0810175224293,28,2.42857142857143,0,2203.35714285714,0.0290482064187287,0.00238317924759236,0.125906694442468,25.3882923131184,33,2.09090909090909,0,1263.39393939394,0.0156555210907958,0.00206511487649255,0.134446570094195,26.1510051318515,310,1.91935483870968,0,1745.59677419355,0.0189692118683932,0.0019374256385709,0.125638243268417,24.8739436479111,81,0.848
